,
01_prenom,02_genre
Nathalie,f
Nathan,m
Nathanael,m
Nathanaël,m
Nathaniel,m
natille,f
natsuko,f
natsumi,f
naum,m
nava,f
naveed,m
naveen,m
navid,m
Nawal,f
Nawel,f
Nawfel,m
nawra,f
Naya,f
Nayel,m
nayeli,f
Nayla,f
nazaire,m
nazario,m
Nazim,m
ndidi,"m,f"
nea,f
neacel,m
neal,m
neasa,f
neassa,f
neculai,m
ned,m
Neela,f
neelam,"m,f"
neely,m
nefertari,f
nefertiti,f
nehemiah,m
neifion,m
Neil,m
Neïla,f
neilina,f
neirin,m
nekane,f
nekoda,m
nelda,f
Nelia,f
Nélia,f
Nell,f
nelle,f
nellie,f
Nelly,f
nels,m
Nelson,m
nelu,m
Nelya,f
nemesis,f
nena,f
Nene,f
Neo,m
neo (1),"f,m"
neo (2),m
neoptolemus,m
nephele,f
neptune,m
nereida,f
nereus,m
nereza,f
nergis,f
neriah,f
nerida,f
nerina,f
nerio,m
nerissa,f
Nermine,f
nero (1),m
nero (2),m
nerys,f
Nesrine,f
nessa (1),f
nessa (2),f
nessa (3),f
nesta,f
nestor,m
nestore,m
nethaniah,m
netta,f
nettie,f
netuno,m
neus,f
neva,f
nevada,"f,m"
nevaeh,f
nevan,m
neve,f
neves,f
nevil,m
neville,m
nevio,m
newt,m
newton,m
Neyla,f
neza,f
ngai,m
ngaio,f
ngaire,f
ngoc,f
ngozi,"m,f"
nguyen,m
nguyet,f
nhung,"f,m"
nia (1),f
nia (2),f
niall,m
Niame,f
niamh,f
nibori,m
nic,m
niccolò,m
nichjo,m
nichol,m
nicholas,m
nichole,f
nick,m
nickolas,m
nickolaus,m
nicky,"m,f"
nico,m
nicodème,m
nicodemo,m
nicodemus,m
nicol,m
nicola (1),m
nicola (2),f
nicolae,m
nicolao,m
nicolaos,m
Nicolas,m
nicolás,m
nicolasa,f
nicolau,m
Nicole,f
nicoleta,f
nicoletta,f
nicolette,f
nicolina,f
nicolò,m
nicomedo,m
nicostrato,m
nicu,m
nicusor,m
Niels,m
niels (1),m
niels (2),m
nieve,f
nieves,f
nigel,m
nigelia,f
nigella,f
niilo,m
nikandros,m
nike,f
nikephoros,"m,f"
nikias,m
nikifor,m
Nikita,m
nikki,f
nikkole,f
niklas,m
niklaus,m
niko,m
nikodemos,m
nikodim,m
Nikola,m
nikolaas,m
nikolai,m
nikolao,m
nikolaos,m
nikolas,m
nikolaus,m
nikole,f
nikoleta,f
nikolett,f
nikolina,f
nikomachos,m
nikomedes,m
nikon,m
nikostratos,m
Nil,m
nila,f
niles,m
nilofer,f
niloofar,f
Nils,m
nimbus,m
Nina,f
nina (1),f
nina (2),f
Nine,f
ninel,f
ninette,f
ning,"f,m"
ninian,m
Nino,m
Ninon,f
nioclás,m
Niouma,f
nir,m
nirvana,f
nishant,m
nissa,f
nita,f
niu,f
nivek,m
niven,m
Nizar,m
nkechi,f
nkosana,m
nkosazana,f
nkruma,"m,f"
nnamdi,m
Noa,m
noach,m
Noah,m
noah (1),m
noah (2),f
noak,m
Noam,m
Noâm,m
Noan,m
noble,m
nobu,m
Noe,m
Noé,m
noel,m
noelani,f
noele,f
noelene,f
Noelie,f
noella,f
noelle,f
Noemi,f
Noemie,f
Noémie,f
noga,f
Noha,m
Noham,m
Nohan,m
nohemi,f
nóirín,f
Nola,f
Nolan,m
Nolann,m
nolene,f
Nolhan,m
noll,m
nomusa,f
nona,f
nonie,f
Noor,f
noora,f
Nora,f
Norah,f
norbert,m
noreen,f
norene,f
Norhane,f
nori,m
norina,f
norm,m
norma,f
norman,m
normand,m
normina,f
norris,m
norton,m
norwood,m
Nouha,m
Nour,m
Noura,f
Nourane,f
nova,f
novia,f
novio,m
nowell,m
nsia,"m,f"
nsonowa,"m,f"
nuada,m
nuadha,m
nuala,f
nudd,m
nuha,f
nuno,m
nunzia,f
nunziatina,f
nunzio,m
nuo,f
nur,"f,m"
nura,f
nuray,f
núria,f
nyah,f
nyala,f
nydia,f
nye,m
nyree,f
nyssa,f
nyx,f
oana,f
obadiah,m
obed,m
oberon,m
obi,m
ocean,"m,f"
Oceane,f
océane,f
ochieng,m
Octave,m
octavia,f
octavian,m
octavio,m
octavius,m
odalis,"f,m"
odalys,f
odd,m
oddmund,m
Odelia,f
odell,m
odessa,f
odetta,f
odette,f
odharnait,f
odhiambo,m
odhrán,m
ödi,m
odila,f
odile,f
odilon,m
odin,m
odo,m
odoacer,m
ödön,m
odovacar,m
odran,m
odysseus,m
oedipus,m
óengus,m
ofelia,f
ofélia,f
ofer,m
ofra,f
ofydd,m
ogden,m
oighrig,f
oisín,m
oiva,m
oksana,f
ola,m
olabode,m
olaf,m
Olaïa,f
olalla,f
olamide,f
olanrewaju,m
olav,m
olavi,m
olayinka,f
oldrich,m
ole,m
oleg,m
olek,m
oleksander,m
olena,f
Olga,f
oli,m
olimpia,f
olive,f
Oliver,m
olivette,f
Olivia,f
olivie,f
Olivier,m
Oliwia,f
olle,m
olli,m
ollie,"m,f"
olof,m
olov,m
olufemi,m
olufunmilayo,f
olufunmilola,f
olujimi,m
olukayode,m
olumide,m
oluwafunmilayo,f
oluwasegun,m
oluwaseun,m
oluwaseyi,"f,m"
oluwatoyin,"m,f"
oluwayemisi,f
olwen,f
olwin,f
olwyn,f
olya,f
Olympe,f
Olympia,f
olyvia,f
om,m
Omar,m
Ombeline,f
omega,m
ömer,m
omid,"m,f"
omolara,f
omri,m
ona,f
Ondine,f
ondrej,m
oneida,f
onesime,m
onesimus,m
onesiphorus,m
oni,f
onisim,m
onni,m
onora,f
onur,m
oona,f
oonagh,f
opal,f
opaline,f
opeyemi,m
ophelia,f
Ophelie,f
Ophélie,f
ophiuchus,m
ophrah,"f,m"
oprah,f
ora,"f,m"
orabela,f
orah,f
oral,m
oralee,f
oralie,f
oran,m
orazio,m
orbán,m
orel,m
Oren,m
orestes,m
orfeo,m
órfhlaith,f
oriana,f
Oriane,f
orianne,f
orinda,f
orinthia,f
orion,m
örjan,m
orla,f
orlagh,f
órlaith,f
orlando,m
Orlane,f
orli,f
orly,f
ormerod,m
ormond,m
ormonda,f
ormonde,m
orna,f
ornat,f
Ornella,f
orpa,f
orpah,f
orpha,f
orpheus,m
orrell,m
orrin,m
orsina,f
orsino,m
orso,m
orsolya,f
orson,m
orval,m
orvar,m
orville,m
orvokki,f
osama,m
osamu,m
osanne,"f,m"
osbert,m
osborn,m
osborne,m
osbourne,m
Oscar,m
osheen,m
osip,m
osiris,m
Oskar,m
óskar,m
oskari,m
osman,m
osmond,m
osmund,m
ossia,f
ossian,m
osvaldo,m
oswald,m
oswin,m
oszkár,m
otakar,m
otávio,m
othello,m
Othmane,m
othniel,m
otho,m
otieno,m
otis,m
otokar,m
otso,m
ottavia,f
ottaviano,m
ottavio,m
otthild,f
ottila,f
ottilie,f
Otto,m
ottó,m
ottokar,m
ottoline,f
ouida,f
Oumar,m
Oumou,f
ourania,f
ouranos,m
Ousmane,m
Oussama,m
ovadia,m
ove,m
oved,m
ovid,m
ovidiu,m
owain,m
Owen,m
owen (1),m
owen (2),m
owena,f
oxana,f
oz (1),m
oz (2),m
ozan,m
ozanne,"f,m"
özgür,"m,f"
özlem,f
ozzie,m
ozzy,m
paaie,f
paavali,m
paavo,m
Pablo,m
pace,m
pacey,m
pachjo,m
pacifica,f
Paco,m
Pacôme,m
paddy,m
paden,m
paderau,"f,m"
padma,"m,f"
padmavati,f
padmini,f
pádraig,m
pàdraig,m
pàdraigín,f
padrig,m
page,f
paget,f
paige,f
paise,m
paki,m
pakpao,f
pál,m
pàl,m
pål,m
pála,f
páll,m
pallas,f
pallu,m
palmer,m
palmira,f
palmiro,m
Paloma,f
pam,f
pamela,f
pamelia,f
pamella,f
pamila,f
pamphilos,m
panagiota,f
panagiotis,m
panayiotis,m
pancho,m
pancras,m
pancrazio,m
panda,f
pandora,f
panfilo,m
pankrati,m
pankratios,m
pankraz,m
panni,f
pansy,f
pantaleon,m
pantaleone,m
panther,m
pantheras,m
Paola,f
paolina,f
paolino,m
Paolo,m
papak,m
papillion,m
paramonos,m
paraskeve,f
paride,m
paris,m
parisa,f
parker,"m,f"
parnel,f
parris,m
parry,m
parsifal,m
parth,m
parthalan,m
parthenia,f
parthenope,f
parvaiz,m
parvanah,f
parvati,f
parveen,f
parvin,f
parwiz,m
Pascal,m
Pascale,f
pascaline,f
paschal,m
pasco,m
pascual,m
pascuala,f
pasha,m
pasquale,m
pasqualina,f
pasqualino,m
pat,"m,f"
patience,f
Patrice,m
Patricia,f
patricio,m
Patrick,m
patrik,m
patrizia,f
patrizio,m
patroclus,m
patrycja,f
patryk,m
patsy,"f,m"
patti,f
pattie,f
patton,m
patty,f
patxi,m
patya,m
pau,m
Paul,m
Paul-Antoine,m
Paul-Arthur,m
Paula,f
paule,f
pauleen,f
paulene,f
pauletta,f
paulette,f
pauli,m
pauliina,f
Paulin,m
paulina,f
Pauline,f
paulino,m
paulo,m
pavao,m
pavel,m
pavlo,m
pavlos,m
pawel,m
pax,f
payton,"m,f"
peace,f
peadar,m
pearce,m
pearl,f
pearle,f
pearlie,f
peder,m
pedr,m
Pedro,m
peers,m
peg,f
pegasus,m
peggie,f
peggy,f
peigi,f
pekka,m
pelageya,f
pelagia,f
pelagius,m
pellegrino,m
pembe,f
pen,f
Penda,f
pene,f
Penelope,f
Pénélope,f
peni,m
peninnah,f
penny,f
pentti,m
peony,f
pepca,f
pepe,m
pepita,f
pepito,m
peppi,f
per,m
perce,m
perceval,m
percival,m
percy,m
perdita,f
pere,m
peregrine,m
perele,f
pericles,m
Perla,f
Perle,f
perlie,f
pernel,f
pernilla,f
pernille,f
pero,m
peronel,f
peronelle,f
perpetua,f
Perrine,f
perry,m
persephone,f
perseus,m
persis,f
pertti,m
perttu,m
perun,m
peta,f
petar,m
pete,m
Peter,m
péter,m
petera,m
peterkin,m
peti,m
petia,f
petr,m
petra,f
petranella,f
petras,m
petre,m
petri,m
petrica,m
petrina,f
petro,m
petrona,f
petronel,f
petronella,f
Petronille,f
petros,m
petru,m
petter,m
petteri,m
petula,f
petunia,f
pétur,m
petya,m
peyton,"m,f"
phaedra,f
phaedrus,m
pharamond,m
Pharell,m
phebe,f
phelan,m
phelim,m
phemie,f
pheobe,f
phil,m
philadelphia,f
philander,m
philbert,m
phile,f
Phileas,m
Philemon,m
philibert,m
philip,m
philipa,f
philipp,m
philippa,f
Philippe,m
philippina,f
Philippine,f
philis,f
phillida,f
phillip,m
phillipa,f
phillis,f
philo,m
philokrates,m
philomel,f
philomela,f
philomena,f
Philomène,f
philon,m
philotheos,m
phineas,m
phinehas,m
phirun,m
phobos,m
phocas,m
phoebe,f
phoebus,m
phoenix,"f,m"
photine,f
photios,m
phrixus,m
phuong,f
phyliss,f
phyllida,f
phyllis,f
Pia,f
piaras,m
pich,"f,m"
piedad,f
piera,f
pierce,m
pierina,f
piero,m
Pierre,m
Pierre-Alexandre,m
Pierre-Antoine,m
Pierre-Henri,m
Pierre-Louis,m
Pierre-Olivier,m
pierrick,m
piers,m
piet,m
pietari,m
pieter,m
pietrina,f
pietro,m
pietronella,f
piety,f
piia,f
pika,m
pilar,f
pili,f
pilib,m
pilvi,f
pinchas,m
ping,"m,f"
pino,m
piotr,m
pip,m
piper,"m,f"
pippa,f
pipra,f
piri,f
piritta,f
pirjo,f
pirkko,f
piroska,f
pista,m
pisti,m
pitambar,m
pius,m
placid,m
placida,f
placide,f
placido,m
plamen,m
plato,m
platon,m
pleasance,f
pluto,m
pocahontas,f
Pol,m
pól,m
pòl,m
poldi,m
poldie,m
polina,f
pollie,f
pollux,m
polly,f
pollyanna,f
polona,f
polycarp,m
polydeukes,m
polyhymnia,f
polyxena,f
pompeo,m
pompey,m
pompiliu,m
poncio,m
pons,m
pontius,m
pontus,m
ponzio,m
poornima,f
poppy,f
porfirio,m
porsche,f
porter,m
portia,f
poseidon,m
posie,f
posy,f
poul,m
prabhakar,m
prabhu,m
prabodh,m
pradeep,m
praise,f
prakash,m
pramod,m
pran,m
pranay,m
pranciskis,m
prasad,m
pratap,m
pratibha,f
pratima,f
praxis,m
praxiteles,m
preben,m
precious,m
preeti,f
prem,m
prema,f
Preston,m
priam,m
price,m
primitiva,f
primo,m
primrose,f
primula,f
Prince,m
princess,f
pris,f
Prisca,f
priscilla,f
Priscille,f
prissy,f
priya,f
prometheus,m
proserpina,f
proserpine,f
Prosper,m
prospero,m
proteus,m
pru,f
Prudence,f
prudencio,m
prudentius,m
prudenzio,m
prue,f
Prune,f
prunella,f
pryce,m
pryderi,m
przemek,m
przemo,m
przemyslaw,m
psyche,f
ptah,m
ptolema,f
ptolemy,m
publius,m
purdie,f
purushottam,m
pushpa,f
pyotr,m
pyrrhus,m
pyry,f
pythagoras,m
qadir,m
qasim,m
qiana,f
qing,f
qiu,"m,f"
quan,m
quanah,m
quang,m
quanna,f
queen,f
queenie,f
Quentin,m
quetzalcoatl,m
quiana,f
quianna,f
quim,m
quin,m
quincey,m
quincy,m
quinlan,m
quinn,m
quintella,f
quintin,m
quinton,m
quintus,m
quique,m
quirino,m
quirinus,m
Quitterie,f
qusay,m
quy,"f,m"
quyen,f
ra,m
ra'd,m
raakel,f
raanan,m
rab,m
rabab,f
raban,m
rabbie,m
rabindra,m
rachael,f
racheal,f
Rachel,f
rachele,f
rachelle,f
rachyl,f
raclaw,m
racquel,f
rada,f
radcliff,m
radclyffe,"m,f"
radek,m
radha,f
radim,m
radimir,m
radko,m
radmilo,m
radomil,m
radomila,f
radomir,m
radomira,f
radoslav,m
radoslava,f
radoslaw,m
radoslawa,f
radovan,m
radu,m
radulf,m
radzimierz,m
rae,"f,m"
raeburn,m
raelene,f
raelyn,f
rafa,m
Rafael,m
Rafaël,m
rafaela,f
rafal,m
rafe,m
raffaele,m
raffaella,f
raffaello,m
rafiq,m
rafiqa,f
raghnaid,f
raghnailt,f
raghnall,m
raghu,m
ragna,f
ragnar,m
ragnborg,f
ragnfrid,f
ragnheiður,f
ragnhild,f
ragnhildur,f
ragnvald,m
raguel,m
rahab,f
rahat,"m,f"
raheem,m
rahim,m
Rahma,f
rahul,m
raibeart,m
ráichéal,f
raiden,m
raimonda,f
raimondo,m
raimund,m
raimunde,f
raimundo,m
rain,f
raina,f
rainard,m
raine,f
rainer,m
rainerio,m
rainier,m
raisa (1),f
raisa (2),f
raisel,f
raj,m
raja,f
rajani,f
rajender,m
rajendra,m
rajesh,m
rajinder,m
rajiv,m
rajneesh,m
rajnish,m
rajya,f
rakel,f
rakesh,m
raleigh,m
ralf,m
ralph,m
ralphie,m
ralphina,f
raluca,f
ram,m
rama,m
ramachander,m
ramachandra,m
ramakrishna,m
Ramata,f
rameses,m
ramesh,m
rameshwar,m
Rami,m
ramiro,m
ramla,f
ramon,m
ramón,m
ramona,f
ramsay,m
ramses,m
ramsey,m
Ramy,m
ran,f
rana,f
ranald,m
randa,f
randal,m
randall,m
randell,m
randi,f
randolf,m
randolph,m
randy,"m,f"
rani,f
Rania,f
raniero,m
Ranim,f
ranj,m
ranjeet,m
ranjit,m
ransu,m
ranulf,m
ranulph,m
Ranya,f
Raoul,m
Raphael,m
Raphaël,m
raphaela,f
Raphaëlle,f
raquel,f
raschelle,f
rasha,f
rashad,m
rasheed,m
rashid,m
rashida,f
rashmi,f
rashne,m
rasmus,m
rastus,m
ratan,m
rathnait,f
rati,f
ratnam,m
rauha,f
raul,m
rava,f
raven,"f,m"
ravenna,f
ravi,m
ravindra,m
Rawane,f
rawiya,f
rawya,f
ray,m
raya,f
Rayan,m
Rayane,m
Rayen,m
raymond,m
raymonde,f
raymund,m
raymundo,m
rayna (1),f
rayna (2),f
raynard,m
rayner,m
raza,m
razvan,m
re,m
read,m
reagan,"m,f"
reah,f
réamann,m
reanna,f
reannon,f
rearden,m
reba,f
rebeca,f
Rebecca,f
rébecca,f
rebeccah,f
rebeccanne,f
rebecka,f
rebeckah,f
rebeka,f
rebekah,f
rebekka,f
red,m
Reda,m
redd,m
redmond,m
redmund,m
reece,m
reed,m
reena,f
reene,f
reenie,f
rees,m
reese,m
reeta,f
reetta,f
reg,m
regan,f
regana,f
regena,f
reggie,m
regina,f
reginald,m
régine,f
régis,m
regula,f
rei,f
reid,m
reijo,m
reimund,m
rein,m
reina (1),f
reina (2),f
reinaldo,m
reine,f
reiner,m
reinhard,m
reinhilde,f
reinhold,m
rembrandt,m
remedios,f
remei,f
Remi,m
Rémi,m
remiel,m
remigio,m
remo,m
remus,m
Remy,m
Rémy,m
ren,f
rena,f
renae,f
renard,m
renata,f
renáta,f
renate,f
renato,m
renatus,m
Renaud,m
rené,m
renée,f
renie,f
renita,f
renzo,m
retha,f
reto,m
reuben,m
reuel,m
reut,f
reuven,m
reva,f
rex,m
rexana,f
rexanne,f
reynaldo,m
reynard,m
reynaud,m
reynold,m
rhamantus,f
rhbeen,m
rhea,f
rheanna,f
rheinallt,m
rhett,m
rhetta,f
rhian,f
rhianna,f
rhiannon,f
rhianon,f
rhianu,f
rhisiart,m
rhoda,f
rhodri,m
rhona,f
rhonda,f
rhonwen,f
rhosyn,f
rhydderch,m
rhys,m
ria,f
Riad,m
rian,m
riannon,f
riaz,m
rica,f
ricarda,f
Ricardo,m
riccarda,f
riccardo,m
rich,m
Richard,m
richárd,m
richardine,f
richelle,f
richendra,f
richie,m
richmal,f
rick,m
rickena,f
rickey,m
rickie,m
ricky,m
rico,m
ridley,m
rigby,m
rigel,m
ríghnach,f
riikka,f
riitta,f
rik,m
rika,f
rikard,m
rikárd,m
rike,f
rikhard,m
rikke,f
rikki,f
riku,m
riley,"m,f"
rilla,f
Rim,f
rina,f
rinaldo,m
rino,m
rio,m
ríoghnach,f
ríona,f
ríonach,f
riordan,m
risteárd,m
risto,m
Rita,f
ritchie,m
river,"m,f"
Rivka,f
Riyad,m
rizwan,m
roald,m
roar,m
rob,m
robbie,"m,f"
robby,"m,f"
robena,f
Robert,m
róbert,m
roberta,f
robertina,f
roberto,m
robi,m
Robin,m
robina,f
Robinson,m
robyn,f
robynne,f
roc,m
rocco,m
roch,m
rochelle,f
rocío,f
rocky,m
rod,m
roddy,m
roderic,m
roderick,m
rodge,m
rodger,m
rodica,f
rodina,f
rodion,m
rodney,m
rodolf,m
rodolfo,m
rodolph,m
rodolphe,m
Rodrigo,m
Rodrigue,m
rodya,m
roel,m
roeland,m
rogelio,m
roger,m
rogerio,m
Rohan,m
rohan (1),m
rohan (2),f
rohesia,m
roi (1),m
roi (2),m
roibeard,m
róis,f
róisín,f
Rokia,f
roksana,f
rokuro,m
rolan,m
roland,m
rolande,f
rolando,m
roldán,m
rolf,m
rolland,m
rollo,m
rolo,m
rolph,m
roly,m
roma,f
Romain,m
romaine,f
Roman,m
romana,f
Romane,f
romano,m
romayne,f
Romeo,m
Roméo,m
romey,f
romilda,f
romina,f
romola,f
romolo,m
romulus,m
Romy,f
Ron,m
ron (1),"m,f"
ron (2),"m,f"
rona,f
ronald,m
ronalda,f
ronaldo,m
Ronan,m
rónán,m
ronda,f
ronen,m
rong,"m,f"
roni (1),f
roni (2),f
ronit,f
ronnette,f
ronnie,"m,f"
ronny,m
roope,m
roopertti,m
roosevelt,m
roque,m
rórdán,m
rorie,m
rory,m
ros,f
Rosa,f
rosabel,f
rosabella,f
rosalba,f
rosaleen,f
rosalia,f
Rosalie,f
rosalin,f
rosalina,f
rosalind,f
rosalinda,f
rosaline,f
rosalva,f
rosalyn,f
rosalynne,f
rosamond,f
rosamund,f
rosangela,f
rosanna,f
rosannah,f
rosanne,f
rosario,f
roscoe,m
Rose,f
roseann,f
roseanne,f
rosella,f
roselle,f
roselyn,f
rosemarie,f
rosemary,f
rosemonde,f
rosetta,f
rosette,f
roshan,"m,f"
roshanara,f
rosheen,f
roshni,f
rosie,f
rosina,f
rosine,f
rosita,f
roslyn,f
ross,m
rossella,f
rostislav,m
roswell,m
roswitha,f
rosy,f
rowan,"m,f"
rowanne,f
rowena,f
rowina,f
rowland,m
rowley,m
roxana,f
Roxane,f
roxanna,f
Roxanne,f
roxie,f
roxy,f
Roy,m
royal,m
royale,m
royce,m
roydon,m
royle,m
royston,m
roz,f
roza,f
róza,f
rozabela,f
rozália,f
rozalija,f
rozanne,f
roze,f
rózsa,f
rózsi,f
ru,m
ruadhán,m
ruaidhrí,m
ruaidrí,m
ruairi,m
ruairí,m
ruairidh,m
ruaraidh,m
ruaridh,m
rube,m
Ruben,m
rubén,m
rubena,f
rubina,f
ruby,"f,m"
rubye,f
ruchel,f
rudi,m
rüdiger,m
rudo,m
rudolf,m
rudolph,m
Rudy,m
rudyard,m
rue,f
rufina,f
rufino,m
rufus,m
ruggero,m
ruggiero,m
rui,m
rukmini,f
runa,f
rune,m
rupert,m
ruperta,f
rupinder,f
ruqayya,f
rurik,m
ruslan,m
russ,m
russel,m
russell,m
rustam,m
rusty,m
rut,f
ruta,f
rutger,m
Ruth,f
ruthie,f
ruuben,m
ruud,m
ruxandra,f
ruy,m
Ryad,m
Ryan,m
ryana,f
ryanne,f
rylan,m
rylee,f
ryley,m
Rym,f
ryo,m
ryota,m
ryszard,m
sa'd,m
sa'dia,f
sa'id,m
sa'ida,f
Saad,m
saara,f
sabah,f
sabas,m
sabeen,f
sabella,f
sabia,f
sabina,f
Sabine,f
sabino,m
Sabri,m
Sabrina,f
Sabrine,f
saburo,m
Sacha,f
sachairi,m
sacheverell,m
sachie,m
sachiko,f
sachin,m
sadaf,f
sadb,f
saddam,m
sadhbh,f
sadie,f
Sadio,f
Safa,f
saffie,f
saffron,f
Safia,f
safira,f
Safiya,f
sage,"f,m"
sahar,f
saibh,f
Saïd,m
saiful,m
saifullah,m
sakari,m
sakhr,m
saki,f
Sakina,f
saku,m
sakura,f
sal,"f,m"
salacia,f
salah,m
salal,"f,m"
salamon,m
saleem,m
saleh,m
salena,f
salha,f
salih,m
Salim,m
salima,f
Salimata,f
salina,f
salli,f
sallie,f
Sally,f
Salma,f
salman,m
salomão,m
Salome,f
salomé,f
salomea,f
Salomée,f
Salomon,m
salud,f
salut,f
salvador,m
salvalus,m
salvatore,m
Sam,m
samanta,f
Samantha,f
samara,f
Samba,m
sameer,m
sameera,f
Sami,m
Samia,f
samina,f
Samir,m
Samira,f
sammi,f
sammie,"m,f"
sammy,"m,f"
samnang,"m,f"
samoyla,m
sampson,m
Samson,m
samu,m
Samuel,m
sámuel,m
samuela,f
samuele,m
samuil,m
samuli,m
Samy,m
san,"m,f"
Sana,f
sana',f
Sanaa,f
sanaz,f
sancha,f
sanchia,f
sancho,m
sanda,f
sandalio,m
sandeep,m
sandford,m
sandhya,f
sandie,f
sándor,m
Sandra,f
Sandrine,f
Sandro,m
sandu,m
sandy,"f,m"
sanford,m
sango,f
sani,m
saniyya,f
sanjay,m
sanjeet,m
sanjeev,m
sanjit,m
sanjiv,m
sankar,m
sanna,f
sanne,f
sans,m
sansone,m
santa,f
santeri,m
Santiago,m
santino,m
santo,m
santos,m
santuzza,f
sanya,f
saoirse,f
sapphira,f
sapphire,f
sappho,f
Sara,f
sára,f
Sarah,f
sarahjeanne,f
sarai,f
saraid,f
saranna,f
saraswati,f
sarava,m
sari,f
sári,f
sariah,f
sárika,f
sarina,f
sarita,f
sarosh,m
Sarra,f
sascha,"m,f"
Sasha,m
sashi,m
Saskia,f
sassa,f
satchel,"m,f"
Satine,f
satish,m
satu,f
saturn,m
saturnina,f
saturnino,m
saturninus,m
sauda,f
Saul,m
saule,f
saundra,f
sava,m
savalus,m
savanna,f
Savannah,f
savas,m
saveli,m
saverio,m
savino,m
savio,m
savitri,f
sawney,m
sawyer,m
sawyl,m
saxon,m
sayuri,f
sayyid,m
scarlet,f
Scarlett,f
scevola,m
scheherazade,f
schwanhild,f
scilla,f
scot,m
Scott,m
scottie,m
scotty,m
scout,f
seachnall,m
séafra,m
seaghdh,m
séaghdha,m
séamas,m
seamour,m
séamus,m
Sean,m
seán,m
seanán,m
séarlait,f
séarlas,m
sebastiaan,m
Sebastian,m
sebastián,m
sebastiana,f
sebastiano,m
Sebastien,m
Sébastien,m
sébastienne,f
sebestyen,m
sebestyén,m
sechnall,m
secundinus,m
secundus,m
seeta,f
seetha,f
sefton,m
sefu,m
Ségolène,f
sekar,m
sekel,m
Sekou,m
sela,f
selby,"m,f"
Selena,f
Séléna,f
selene,f
Selène,f
selig,m
Selim,m
selima,f
selina,f
Selma,f
selvaggia,f
selwyn,m
Selyan,m
semele,f
semyon,m
senan,m
sence,f
sender,m
seneca,m
senga,f
sens,f
seoc,m
seoirse,m
seona,f
seonag,f
seònaid,f
seòras,m
seòsaidh,m
seosamh,m
Sephora,f
sepp,m
seppel,m
seppo,m
september,"f,m"
septima,f
septimus,m
sequoia,f
sera,f
serafima,f
serafina,f
serafino,m
seraphina,f
seraphine,f
seren,f
Serena,f
Séréna,f
serenity,f
Serge,m
sergei,m
sergio,m
sergius,m
serhat,m
serina,f
Serine,f
Sérine,f
serrena,f
Servanne,f
servius,m
sesto,m
set,m
seth (1),m
seth (2),m
sethunya,f
seumas,m
sevan,"f,m"
sevastian,m
sevastyan,m
seve,m
severiano,m
severin,m
séverin,m
severina,f
Séverine,f
sévérine,f
severino,m
severo,m
seward,m
sextus,m
Seydou,m
seymour,m
shachar,"f,m"
shad,m
shadi (1),m
shadi (2),f
shadrach,m
shadya,f
shae,"m,f"
shaelyn,f
shafiq,m
shafiqa,f
shahar,"f,m"
shahira,f
shahjahan,m
shahnaz,f
shahpur,m
shahrazad,f
shahriar,m
shahrizad,f
shahrokh,m
shahzad,m
shai,m
Shaï,m
Shaïly,f
Shaïma,f
shaina,f
Shaïna,f
shaindel,f
shakir,m
shakira,f
shakti,f
shakuntala,f
shalom,m
shama,f
shamgar,m
shamira,f
shamus,m
shan,f
Shana,f
shandar,m
shane,m
shanelle,f
shanene,f
Shani,f
shania,f
Shanice,f
shanika,f
shankar,m
shankara,m
Shanna,f
shannah,f
Shannon,f
Shanon,f
shanta,f
shantae,f
shantel,f
shantelle,f
shanti,f
Shany,f
shaquille,m
sharalyn,f
shareef,m
shari,f
sharif,m
sharifa,f
sharise,f
sharla,f
sharleen,f
sharlene,f
sharma,m
sharmaine,f
sharmila,f
Sharon,f
sharona,f
sharron,f
sharyl,f
sharyn,f
shashi,m
shaun,m
shauna,f
shavonne,f
shaw,m
Shawn,m
shawna,f
shawnda,f
shawnee,f
Shay,m
shay (1),m
shay (2),"m,f"
Shayan,m
shayla,f
Shayma,f
Shayna,f
shaynah,f
shea,"m,f"
sheamus,m
sheard,m
sheba,m
sheela,f
sheelagh,f
sheena,f
sheenagh,f
sheherazade,f
shehrevar,m
sheila,f
sheine,f
shekhar,m
shelagh,f
shelby,"m,f"
sheldon,m
shelena,f
shelia,f
shell,"f,m"
shelley,f
Shelly,f
shem,m
shena,f
sheona,f
sher,m
sherah,f
sheree,f
shereen,f
sheri,f
sheridan,m
sherie,f
sherill,f
sherilyn,f
Sherine,f
sherisse,f
sherley,f
sherlock,m
sherman,m
sherri,f
sherrie,f
sherry,f
sheryl,f
shevaun,f
shevon,f
shichiro,m
shifra,f
shiloh,m
shimmel,m
shimon,m
shimshon,m
shin,m
shinju,f
shiphrah,f
shir,f
shira,f
shireen,f
Shirel,f
shirin,f
Shirine,f
shirlee,f
shirley,"f,m"
shiro,m
shirral,f
shiva,m
shlomo,m
shmuel,m
sho,m
shobha,f
sholto,m
shona,f
shonda,f
shoshana,f
shoshannah,f
shprintza,f
shprintze,f
shprintzel,f
shripati,m
shug,m
shui,"m,f"
shukri,m
shukriyya,f
shulamit,f
shulamith,f
shulammite,f
shun,f
shura,"f,m"
shyam,m
shyama,f
shyla,f
Shyrel,f
sian,f
siana,f
siani,f
siarl,m
siavush,m
sib,m
sibéal,f
